,id,url,title,year,genre,certificate,runtime,imdb_rating,metascore
4259,tt9191844,/title/tt9191844/,Fear Pharm,2020,['Horror'],Not Rated,79,43.0,
4260,tt4986754,/title/tt4986754/,Big Bear,2017,['Comedy'],TV-MA,88,51.0,
4261,tt1756799,/title/tt1756799/,The Day,2011,"['Action', ' Drama', ' Horror']",R,87,52.0,41.0
4262,tt6222286,/title/tt6222286/,Perfect,2018,"['Horror', ' Mystery', ' Sci-Fi']",,88,38.0,
4263,t11436498,/title/tt11436498/,Val,2021,"['Comedy', ' Horror', ' Thriller']",,81,51.0,
4264,tt2347497,/title/tt2347497/,Silent Night,2012,"['Comedy', ' Horror', ' Mystery']",R,94,52.0,53.0
4265,tt3202890,/title/tt3202890/,Reclaim,2014,"['Action', ' Crime', ' Drama']",R,96,52.0,
4266,tt6745550,/title/tt6745550/,Exit 0,2019,['Thriller'],,95,61.0,
4267,tt1690455,/title/tt1690455/,Dark Horse,2011,"['Comedy', ' Drama']",Not Rated,86,59.0,
4268,tt6013156,/title/tt6013156/,What Still Remains,2018,"['Drama', ' Thriller']",TV-14,92,47.0,
4269,tt5779540,/title/tt5779540/,Dear Dictator,2017,['Comedy'],Not Rated,90,50.0,44.0
4270,tt7007696,/title/tt7007696/,Share,2019,['Drama'],R,87,56.0,
4271,tt7950334,/title/tt7950334/,The Mountain,2018,['Drama'],,106,54.0,
4272,t10268550,/title/tt10268550/,Minyan,2020,['Drama'],Unrated,118,66.0,
4273,tt7686376,/title/tt7686376/,Love Is Love Is Love,2020,"['Comedy', ' Drama', ' Romance']",,91,41.0,
4274,tt3982212,/title/tt3982212/,Saving Paradise,2021,"['Drama', ' Romance']",,102,59.0,
4275,t11612890,/title/tt11612890/,Night Night,2021,"['Horror', ' Thriller']",,92,47.0,
4276,tt5170810,/title/tt5170810/,Inside,2016,"['Horror', ' Thriller']",Not Rated,89,47.0,
4277,tt4181232,/title/tt4181232/,Snakehead,2021,"['Action', ' Crime', ' Drama']",Unrated,89,51.0,55.0
4278,tt2713642,/title/tt2713642/,Jersey Shore Massacre,2014,"['Comedy', ' Horror']",R,88,29.0,
4279,tt2304953,/title/tt2304953/,Reasonable Doubt,2014,"['Crime', ' Drama', ' Thriller']",R,91,57.0,
4280,tt1684564,/title/tt1684564/,The Victim,2011,['Thriller'],R,83,42.0,
4281,tt4125654,/title/tt4125654/,Butterfly Caught,2017,['Drama'],TV-MA,107,47.0,
4282,tt3154310,/title/tt3154310/,Walt Before Mickey,2015,"['Biography', ' Drama']",PG,107,59.0,
4283,tt4269310,/title/tt4269310/,Chronicle of a Serial Killer,2020,['Thriller'],,99,68.0,
4284,t10364272,/title/tt10364272/,Alienated,2021,"['Romance', ' Sci-Fi']",,99,51.0,
4285,tt2186712,/title/tt2186712/,Long Nights Short Mornings,2016,"['Drama', ' Romance']",Not Rated,100,54.0,
4286,t13658076,/title/tt13658076/,The Cathedral,2021,['Drama'],,87,68.0,
4287,tt1855401,/title/tt1855401/,Tim and Eric's Billion Dollar Movie,2012,['Comedy'],R,93,53.0,40.0
4288,tt6334884,/title/tt6334884/,Hickok,2017,['Western'],Not Rated,88,47.0,49.0
4289,tt5050200,/title/tt5050200/,Beyond Valkyrie: Dawn of the 4th Reich,2016,"['Action', ' History', ' War']",R,100,51.0,
4290,tt8362228,/title/tt8362228/,The Stand at Paxton County,2020,"['Drama', ' Thriller']",R,102,63.0,
4291,tt2397531,/title/tt2397531/,Pit Stop,2013,"['Drama', ' Romance']",Not Rated,80,59.0,
4292,tt1296898,/title/tt1296898/,Waiting for Forever,2010,"['Comedy', ' Drama', ' Romance']",PG-13,95,59.0,
4293,tt5665452,/title/tt5665452/,Sun Dogs,2017,"['Comedy', ' Drama']",TV-MA,94,62.0,
4294,tt2234025,/title/tt2234025/,Coffee Town,2013,['Comedy'],Not Rated,87,65.0,
4295,tt2395385,/title/tt2395385/,+1,2013,"['Romance', ' Sci-Fi', ' Thriller']",Not Rated,96,55.0,60.0
4296,tt3496790,/title/tt3496790/,Lez Bomb,2018,"['Comedy', ' Drama']",TV-14,90,51.0,
4297,tt2836166,/title/tt2836166/,Punk's Dead: SLC Punk 2,2016,"['Comedy', ' Music']",Not Rated,75,46.0,
4298,tt1958043,/title/tt1958043/,The Houses October Built,2014,"['Horror', ' Thriller']",Not Rated,91,51.0,
4299,tt3809276,/title/tt3809276/,Lost in Florence,2017,"['Adventure', ' Drama', ' Romance']",Not Rated,97,50.0,
4300,tt1976989,/title/tt1976989/,Love and Honor,2013,"['Drama', ' Romance', ' War']",PG-13,100,56.0,
4301,tt5767628,/title/tt5767628/,Kill 'Em All,2017,"['Action', ' Crime', ' Mystery']",R,96,43.0,
4302,tt6356220,/title/tt6356220/,Play the Flute,2019,['Drama'],,103,73.0,
4303,tt2212778,/title/tt2212778/,When the Starlight Ends,2016,"['Comedy', ' Drama', ' Fantasy']",PG-13,85,54.0,
4304,t11053476,/title/tt11053476/,Sound of Violence,2021,"['Crime', ' Horror', ' Thriller']",,94,48.0,45.0
4305,tt5532280,/title/tt5532280/,Unearth,2020,"['Drama', ' Horror']",TV-MA,94,43.0,
4306,tt6149464,/title/tt6149464/,30 Nights,2018,['Comedy'],TV-MA,91,48.0,
4307,tt9009826,/title/tt9009826/,Send It!,2021,"['Action', ' Adventure', ' Comedy']",R,101,44.0,
4308,tt1305583,/title/tt1305583/,Our Family Wedding,2010,"['Comedy', ' Romance']",PG-13,103,50.0,
4309,tt8170506,/title/tt8170506/,Sophie Jones,2020,['Drama'],Not Rated,85,52.0,
4310,tt2417854,/title/tt2417854/,Lucky Bastard,2014,"['Crime', ' Drama', ' Thriller']",NC-17,94,43.0,
4311,tt2034139,/title/tt2034139/,The Last Exorcism Part II,2013,"['Horror', ' Thriller']",PG-13,88,40.0,
4312,tt4547938,/title/tt4547938/,Katie Says Goodbye,2016,['Drama'],,88,66.0,53.0
4313,tt0365545,/title/tt0365545/,Nappily Ever After,2018,"['Comedy', ' Drama', ' Romance']",TV-MA,98,64.0,
4314,tt1807944,/title/tt1807944/,As I Lay Dying,2013,['Drama'],R,110,53.0,50.0
4315,tt1859573,/title/tt1859573/,Pretty Obsession,2012,['Thriller'],Not Rated,89,42.0,
4316,tt5804314,/title/tt5804314/,Let There Be Light,2017,['Drama'],PG-13,100,45.0,
4317,tt8284860,/title/tt8284860/,The Huntress: Rune of the Dead,2019,"['Action', ' Drama', ' Fantasy']",Not Rated,109,51.0,
4318,tt7939428,/title/tt7939428/,10 Things We Should Do Before We Break Up,2020,['Romance'],,74,47.0,
4319,tt2800038,/title/tt2800038/,Atlas Shrugged: Who Is John Galt?,2014,"['Drama', ' Mystery', ' Sci-Fi']",PG-13,99,43.0,
4320,tt2933544,/title/tt2933544/,5 Flights Up,2014,"['Comedy', ' Drama']",PG-13,88,62.0,55.0
4321,tt2265080,/title/tt2265080/,Red Wing,2013,"['Drama', ' Romance']",PG-13,108,65.0,
4322,tt3700804,/title/tt3700804/,Already Tomorrow in Hong Kong,2015,"['Comedy', ' Romance']",Not Rated,78,64.0,54.0
4323,tt2390630,/title/tt2390630/,Medeas,2013,['Drama'],,97,62.0,
4324,tt6186940,/title/tt6186940/,Hot Air,2018,"['Comedy', ' Drama']",Not Rated,99,53.0,
4325,t13372884,/title/tt13372884/,Black as Night,2021,"['Drama', ' Horror', ' Thriller']",Not Rated,87,42.0,53.0
4326,tt3234078,/title/tt3234078/,Gingerdead Man vs Evil Bong,2013,"['Comedy', ' Horror']",Not Rated,83,36.0,
4327,tt1268987,/title/tt1268987/,Operation: Endgame,2010,"['Action', ' Comedy']",R,87,48.0,
4328,tt3026144,/title/tt3026144/,The Sound and the Fury,2014,['Drama'],TV-MA,101,49.0,
4329,tt7778680,/title/tt7778680/,Photograph,2019,"['Drama', ' Romance']",PG-13,110,68.0,
4330,tt9735976,/title/tt9735976/,Wheels of Fortune,2020,['Comedy'],R,106,53.0,
4331,tt1778924,/title/tt1778924/,The Ultimate Life,2013,"['Drama', ' Romance']",PG,105,59.0,
4332,tt9572534,/title/tt9572534/,Golden Arm,2020,['Comedy'],,91,56.0,
4333,tt6131450,/title/tt6131450/,Asher,2018,"['Action', ' Drama', ' Thriller']",R,104,54.0,58.0
4334,tt2980554,/title/tt2980554/,The Girl in the Book,2015,['Drama'],Not Rated,86,61.0,
4335,tt6595896,/title/tt6595896/,Pokémon the Movie: I Choose You!,2017,"['Animation', ' Action', ' Adventure']",PG,98,63.0,
4336,tt4439102,/title/tt4439102/,Officer Downe,2016,"['Action', ' Comedy', ' Sci-Fi']",R,88,42.0,
4337,t13651858,/title/tt13651858/,Safer at Home,2021,"['Crime', ' Drama', ' Thriller']",R,82,40.0,
4338,tt2212008,/title/tt2212008/,The Bag Man,2014,"['Action', ' Crime', ' Drama']",R,108,52.0,
4339,tt1244658,/title/tt1244658/,Burning Bright,2010,"['Drama', ' Horror', ' Thriller']",PG-13,86,58.0,
4340,tt3505712,/title/tt3505712/,Time Out of Mind,2014,['Drama'],Unrated,120,57.0,
4341,tt5851014,/title/tt5851014/,Savage Dog,2017,"['Action', ' Drama']",TV-14,94,49.0,
4342,tt2184233,/title/tt2184233/,1 Mile to You,2017,"['Drama', ' Romance', ' Sport']",TV-14,104,62.0,
4343,tt6675400,/title/tt6675400/,Con Man,2018,"['Crime', ' Drama']",Not Rated,100,46.0,
4344,tt1637712,/title/tt1637712/,Pig,2010,['Horror'],Not Rated,70,37.0,
4345,tt7441032,/title/tt7441032/,Like.Share.Follow.,2017,"['Horror', ' Thriller']",Not Rated,97,51.0,
4346,tt8202262,/title/tt8202262/,Justine,2019,['Drama'],TV-MA,106,67.0,
4347,tt2379082,/title/tt2379082/,Monster Pies,2013,"['Drama', ' Romance']",Not Rated,85,66.0,
4348,tt2392748,/title/tt2392748/,Scorched Earth,2018,"['Action', ' Drama', ' Thriller']",R,96,45.0,
4349,tt3163080,/title/tt3163080/,"Hello, My Name Is Frank",2021,"['Comedy', ' Drama']",TV-MA,105,60.0,
4350,tt6101602,/title/tt6101602/,Madeline's Madeline,2018,['Drama'],Unrated,93,63.0,
4351,tt5176580,/title/tt5176580/,Wild Nights with Emily,2018,"['Comedy', ' History']",PG-13,84,62.0,
4352,tt6613958,/title/tt6613958/,The Bygone,2019,"['Crime', ' Drama', ' Mystery']",TV-MA,115,56.0,
4353,tt1286146,/title/tt1286146/,Full Love,2010,"['Action', ' Crime', ' Drama']",,108,73.0,
4354,tt5226192,/title/tt5226192/,The Rake,2018,"['Horror', ' Mystery', ' Thriller']",Not Rated,79,35.0,
4355,tt3879074,/title/tt3879074/,Total Frat Movie,2016,['Comedy'],Not Rated,93,43.0,
4356,tt5039994,/title/tt5039994/,Dismissed,2017,"['Drama', ' Horror', ' Thriller']",Not Rated,87,57.0,
4357,tt8433210,/title/tt8433210/,A Dark Foe,2020,"['Crime', ' Drama', ' Horror']",R,114,61.0,
4358,tt1624996,/title/tt1624996/,Vampire,2011,"['Drama', ' Horror', ' Thriller']",R,118,52.0,
4359,tt7587282,/title/tt7587282/,Port Authority,2019,"['Drama', ' Romance']",R,101,64.0,
4360,tt7262384,/title/tt7262384/,The True Adventures of Wolfboy,2019,"['Adventure', ' Crime', ' Drama']",PG-13,88,57.0,
4361,tt0851471,/title/tt0851471/,Sir Billi,2012,"['Animation', ' Adventure', ' Comedy']",Not Rated,76,31.0,
4362,tt2950052,/title/tt2950052/,Bravetown,2015,"['Drama', ' Music']",R,112,61.0,
4363,tt5702446,/title/tt5702446/,God Bless the Broken Road,2018,"['Drama', ' Family', ' Romance']",PG,111,56.0,
4364,tt9133378,/title/tt9133378/,Premature,2019,"['Drama', ' Music', ' Romance']",Unrated,90,65.0,
4365,tt3198000,/title/tt3198000/,Beyond the Trek,2017,"['Drama', ' Sci-Fi']",,89,43.0,
4366,tt1870372,/title/tt1870372/,Another Dirty Movie,2012,['Comedy'],,85,34.0,
4367,tt5113250,/title/tt5113250/,Warning Shot,2018,['Thriller'],R,90,48.0,
4368,tt0929618,/title/tt0929618/,The Penthouse,2010,['Comedy'],R,89,35.0,
4369,tt5129156,/title/tt5129156/,Harvest Lake,2016,"['Drama', ' Fantasy', ' Horror']",TV-MA,78,41.0,
4370,tt7237666,/title/tt7237666/,The Honor List,2018,['Drama'],PG-13,103,54.0,
4371,tt3529656,/title/tt3529656/,Meadowland,2015,['Drama'],R,105,57.0,
4372,tt5883570,/title/tt5883570/,Bodied,2017,"['Comedy', ' Drama', ' Music']",R,120,70.0,
4373,tt6141334,/title/tt6141334/,The Black String,2018,"['Horror', ' Mystery', ' Thriller']",R,93,53.0,
4374,tt3733678,/title/tt3733678/,Grace Stirs Up Success,2015,"['Comedy', ' Family', ' Musical']",Not Rated,102,57.0,
4375,tt9016016,/title/tt9016016/,Saint Frances,2019,"['Comedy', ' Drama']",,101,71.0,
4376,tt7895904,/title/tt7895904/,Family Blood,2018,"['Drama', ' Horror', ' Thriller']",TV-MA,92,42.0,
4377,t11029976,/title/tt11029976/,Inside the Rain,2019,"['Comedy', ' Drama', ' Romance']",TV-MA,90,45.0,49.0
4378,tt5817022,/title/tt5817022/,One Percent More Humid,2017,['Drama'],R,98,55.0,
4379,tt4128382,/title/tt4128382/,American Guinea Pig: Bouquet of Guts and Gore,2014,['Horror'],Not Rated,73,41.0,
4380,tt4731008,/title/tt4731008/,The Wild Life,2016,"['Animation', ' Adventure', ' Comedy']",PG,91,53.0,
4381,tt3598222,/title/tt3598222/,Mercenaries,2014,"['Action', ' Adventure']",Unrated,89,37.0,
4382,tt1618432,/title/tt1618432/,I'm in Love with a Church Girl,2013,"['Crime', ' Drama', ' Romance']",PG,118,41.0,
4383,tt1468737,/title/tt1468737/,Stranger Things,2010,['Drama'],Not Rated,77,68.0,
4384,tt3397918,/title/tt3397918/,Harbinger Down,2015,"['Horror', ' Sci-Fi']",R,82,46.0,
4385,tt4518962,/title/tt4518962/,Headgame,2018,['Horror'],TV-MA,92,39.0,
4386,tt6175394,/title/tt6175394/,The Last Warrior,2017,"['Action', ' Adventure', ' Comedy']",TV-PG,114,64.0,
4387,tt1930463,/title/tt1930463/,Ride,2014,"['Comedy', ' Drama']",R,93,57.0,48.0
4388,tt4867110,/title/tt4867110/,Swiped,2018,"['Comedy', ' Romance']",TV-14,93,31.0,
4389,tt3138558,/title/tt3138558/,Preservation,2014,"['Horror', ' Thriller']",Not Rated,88,47.0,44.0
4390,tt2488666,/title/tt2488666/,Malibu Horror Story,2021,"['Horror', ' Thriller']",,93,68.0,
4391,tt1536410,/title/tt1536410/,Faces in the Crowd,2011,"['Crime', ' Drama', ' Mystery']",R,103,57.0,
4392,tt1468387,/title/tt1468387/,What If...,2010,"['Drama', ' Family', ' Fantasy']",PG,111,64.0,
4393,tt4450396,/title/tt4450396/,My Little Pony: Equestria Girls - Friendship Games,2015,"['Animation', ' Family', ' Fantasy']",TV-Y,72,65.0,
4394,tt8493776,/title/tt8493776/,2 in the Bush: A Love Story,2018,"['Comedy', ' Drama', ' Romance']",,97,44.0,
4395,tt2123146,/title/tt2123146/,Angry Video Game Nerd: The Movie,2014,"['Adventure', ' Comedy', ' Sci-Fi']",Unrated,115,55.0,
4396,tt2241557,/title/tt2241557/,Shoplifters of the World,2021,"['Comedy', ' Drama']",Not Rated,90,53.0,50.0
4397,tt5265898,/title/tt5265898/,Dead Ant,2017,"['Comedy', ' Horror', ' Music']",Not Rated,87,48.0,48.0
4398,tt3513522,/title/tt3513522/,Potato Dreams of America,2021,"['Biography', ' Comedy', ' Drama']",Unrated,95,62.0,
4399,tt2006753,/title/tt2006753/,Heavenly Sword,2014,"['Animation', ' Action', ' Adventure']",Not Rated,85,53.0,
4400,tt6238528,/title/tt6238528/,Fishbowl,2018,"['Drama', ' Thriller']",,85,47.0,
4401,tt5696326,/title/tt5696326/,Running for Grace,2018,"['Family', ' Romance']",TV-14,110,61.0,
4402,tt3244446,/title/tt3244446/,Bleeding Heart,2015,['Drama'],TV-MA,80,50.0,
4403,tt5929750,/title/tt5929750/,Beatriz at Dinner,2017,"['Comedy', ' Drama']",R,82,60.0,
4404,tt1264115,/title/tt1264115/,The Trial,2010,"['Crime', ' Drama', ' Mystery']",PG-13,101,56.0,
4405,tt4952044,/title/tt4952044/,DriverX,2017,['Drama'],Unrated,98,57.0,44.0
4406,tt7375304,/title/tt7375304/,Ouija House,2018,"['Horror', ' Thriller']",,95,30.0,
4407,tt3746298,/title/tt3746298/,Vendetta,2015,"['Action', ' Drama']",R,90,47.0,
4408,tt2185022,/title/tt2185022/,Love on a Leash,2011,"['Comedy', ' Drama', ' Fantasy']",Not Rated,90,86.0,
4409,tt1090749,/title/tt1090749/,Consent,2010,['Drama'],Not Rated,87,55.0,
4410,tt2041331,/title/tt2041331/,SX_Tape,2013,['Horror'],R,82,34.0,
4411,t10551118,/title/tt10551118/,Zombie Tidal Wave,2019,"['Action', ' Adventure', ' Comedy']",TV-14,86,39.0,
4412,tt9228950,/title/tt9228950/,Malibu Rescue,2019,"['Action', ' Comedy', ' Family']",TV-Y7,68,49.0,
4413,t10358198,/title/tt10358198/,The Dinner Party,2020,"['Horror', ' Thriller']",,116,48.0,
4414,tt2011953,/title/tt2011953/,Keep the Lights On,2012,"['Drama', ' Romance']",Not Rated,101,64.0,
4415,tt1572306,/title/tt1572306/,Don't Blink,2014,"['Fantasy', ' Horror', ' Mystery']",Not Rated,92,48.0,
4416,tt3107166,/title/tt3107166/,Pimp,2018,"['Crime', ' Drama', ' Romance']",Not Rated,86,69.0,44.0
4417,tt2226519,/title/tt2226519/,Plush,2013,"['Drama', ' Thriller']",R,99,52.0,
4418,tt5228262,/title/tt5228262/,A Happening of Monumental Proportions,2017,"['Comedy', ' Drama']",R,81,48.0,
4419,t13410630,/title/tt13410630/,Infidelity,2020,"['Drama', ' Romance', ' Thriller']",,107,74.0,
4420,tt9664078,/title/tt9664078/,American Son,2019,['Drama'],TV-MA,90,58.0,
4421,tt4344624,/title/tt4344624/,Deported,2020,['Comedy'],,90,38.0,
4422,tt9118804,/title/tt9118804/,The Special,2020,['Horror'],,94,48.0,
4423,tt1935089,/title/tt1935089/,Blind,2016,"['Drama', ' Romance']",R,98,57.0,
4424,t12373414,/title/tt12373414/,Superior,2021,"['Drama', ' Thriller']",,99,52.0,59.0
4425,tt3774790,/title/tt3774790/,400 Days,2015,"['Mystery', ' Sci-Fi', ' Thriller']",Unrated,91,44.0,
4426,tt6568188,/title/tt6568188/,Sleeping Beauties,2017,['Comedy'],Not Rated,81,30.0,
4427,tt2527238,/title/tt2527238/,Kamasutra 3D,2013,"['Drama', ' Romance']",,110,59.0,
4428,t12969958,/title/tt12969958/,Trump vs the Illuminati,2020,['Animation'],,70,22.0,
4429,tt8236366,/title/tt8236366/,The Shed,2019,"['Drama', ' Horror']",Not Rated,98,48.0,
4430,tt1024770,/title/tt1024770/,The People I've Slept With,2012,['Comedy'],Not Rated,89,47.0,45.0
4431,tt5095208,/title/tt5095208/,Dickshark,2016,"['Comedy', ' Sci-Fi']",,200,23.0,
4432,tt1498569,/title/tt1498569/,Restless,2011,"['Drama', ' Romance']",PG-13,91,67.0,47.0
4433,tt5829104,/title/tt5829104/,American Fright Fest,2018,['Horror'],TV-MA,90,37.0,
4434,tt7713810,/title/tt7713810/,Recon,2019,"['Biography', ' Thriller', ' War']",,95,44.0,
4435,tt2818654,/title/tt2818654/,Cemetery of Splendor,2015,"['Drama', ' Fantasy', ' Mystery']",Unrated,122,68.0,
4436,tt1833846,/title/tt1833846/,Eating Out: The Open Weekend,2011,['Comedy'],Not Rated,82,54.0,
4437,tt3097396,/title/tt3097396/,What Josiah Saw,2021,"['Horror', ' Thriller']",,120,69.0,
4438,tt5637736,/title/tt5637736/,Wraith,2017,"['Horror', ' Mystery', ' Thriller']",PG-13,99,34.0,
4439,t11388822,/title/tt11388822/,Romance on the Menu,2020,"['Family', ' Romance']",TV-G,96,61.0,
4440,tt3534282,/title/tt3534282/,Don Verdean,2015,"['Comedy', ' Drama']",PG-13,90,54.0,
4441,tt5181852,/title/tt5181852/,Slumber,2017,['Horror'],R,84,47.0,
4442,tt4882548,/title/tt4882548/,Burn Your Maps,2016,"['Adventure', ' Comedy', ' Drama']",PG-13,102,67.0,50.0
4443,tt3705822,/title/tt3705822/,Moontrap: Target Earth,2017,"['Action', ' Adventure', ' Sci-Fi']",,85,37.0,
4444,t12745164,/title/tt12745164/,Cats & Dogs 3: Paws Unite,2020,"['Animation', ' Action', ' Adventure']",PG,84,37.0,
4445,tt5969180,/title/tt5969180/,I Hate Kids,2019,"['Adventure', ' Comedy']",PG-13,89,51.0,
4446,tt3812722,/title/tt3812722/,Almost Anything,2015,"['Comedy', ' Drama']",TV-MA,90,50.0,
4447,t13682668,/title/tt13682668/,BTTF Project 85: The Back to the Future Fan Remake,2020,['Sci-Fi'],,120,48.0,
4448,tt3084028,/title/tt3084028/,See You in Valhalla,2015,"['Comedy', ' Drama']",R,82,52.0,
4449,t10323214,/title/tt10323214/,The Blackwell Ghost 3,2019,['Horror'],,75,63.0,
4450,tt7466496,/title/tt7466496/,Apple Seed,2019,['Drama'],TV-14,119,62.0,
4451,tt7612032,/title/tt7612032/,Art of the Dead,2019,['Horror'],,97,43.0,
4452,tt1937118,/title/tt1937118/,Chinese Puzzle,2013,"['Comedy', ' Drama', ' Romance']",R,117,69.0,
4453,tt2218003,/title/tt2218003/,Closed Circuit,2013,"['Crime', ' Drama', ' Mystery']",R,96,62.0,50.0
4454,tt8758086,/title/tt8758086/,Mercy Black,2019,"['Horror', ' Mystery', ' Thriller']",TV-14,88,49.0,48.0
4455,tt5836706,/title/tt5836706/,Head Full of Honey,2018,"['Comedy', ' Drama']",PG-13,127,52.0,
4456,tt2340650,/title/tt2340650/,East Side Sushi,2014,['Drama'],PG,106,71.0,
4457,tt6224502,/title/tt6224502/,Boarding School,2018,"['Horror', ' Mystery', ' Thriller']",R,111,58.0,45.0
4458,t11123012,/title/tt11123012/,The Secret of Sinchanee,2021,['Horror'],,115,53.0,
4459,tt1663680,/title/tt1663680/,The Encounter,2010,['Drama'],,85,66.0,
4460,tt5696066,/title/tt5696066/,6:45,2021,['Thriller'],R,96,40.0,
4461,tt0959306,/title/tt0959306/,Reach Me,2014,"['Comedy', ' Crime', ' Drama']",PG-13,95,48.0,
4462,tt3268668,/title/tt3268668/,Captive,2015,"['Action', ' Biography', ' Crime']",PG-13,97,54.0,
4463,tt3188048,/title/tt3188048/,Burning Kentucky,2019,['Thriller'],,91,45.0,
4464,tt2362036,/title/tt2362036/,Daylight,2013,"['Horror', ' Mystery', ' Thriller']",Not Rated,97,39.0,
4465,tt3526286,/title/tt3526286/,#Horror,2015,"['Crime', ' Drama', ' Horror']",Not Rated,97,30.0,42.0
4466,tt1345904,/title/tt1345904/,Kung Fu and Titties,2013,"['Comedy', ' Fantasy']",,92,30.0,
4467,tt0995845,/title/tt0995845/,The Courier,2012,"['Action', ' Crime', ' Drama']",R,95,45.0,
4468,tt4837126,/title/tt4837126/,Love Everlasting,2016,"['Drama', ' Romance']",PG,93,61.0,
4469,t11990460,/title/tt11990460/,COVID-19: Invasion,2021,"['Action', ' Thriller']",,84,19.0,
4470,tt5106400,/title/tt5106400/,Shared Rooms,2016,"['Comedy', ' Drama', ' Romance']",Unrated,75,57.0,
4471,tt5247026,/title/tt5247026/,Person to Person,2017,"['Comedy', ' Drama']",Not Rated,84,57.0,53.0
4472,t12734478,/title/tt12734478/,Blood Brothers: Civil War,2021,['Mystery'],,111,49.0,
4473,tt3225318,/title/tt3225318/,Wolf Mother,2016,"['Crime', ' Thriller']",Not Rated,117,47.0,
4474,tt5737862,/title/tt5737862/,Landline,2017,"['Comedy', ' Drama']",R,97,64.0,
4475,tt3111864,/title/tt3111864/,8 Days,2014,"['Drama', ' Thriller']",PG-13,90,47.0,
4476,tt1641841,/title/tt1641841/,Skin Trade,2014,"['Action', ' Crime', ' Thriller']",R,96,56.0,
4477,t12587536,/title/tt12587536/,"Lights, Camera, Romance",2021,['Romance'],,90,53.0,
4478,t15040634,/title/tt15040634/,Alone with You,2021,"['Horror', ' Thriller']",,83,46.0,
4479,tt4681454,/title/tt4681454/,Lost Child,2017,"['Drama', ' Horror', ' Mystery']",,100,61.0,
4480,t14412034,/title/tt14412034/,Where Are You,2021,"['Drama', ' Mystery', ' Thriller']",,92,66.0,
4481,tt6220752,/title/tt6220752/,Pledge,2018,"['Horror', ' Mystery', ' Thriller']",Unrated,77,54.0,54.0
4482,t10539172,/title/tt10539172/,While We Sleep,2021,['Horror'],,92,34.0,
4483,t11311754,/title/tt11311754/,This Game's Called Murder,2021,"['Comedy', ' Crime', ' Mystery']",,106,36.0,
4484,tt1640718,/title/tt1640718/,Kahlil Gibran's The Prophet,2014,"['Animation', ' Drama']",PG,85,70.0,
4485,tt1998389,/title/tt1998389/,American Dream,2021,"['Crime', ' Drama', ' Thriller']",R,83,44.0,
4486,tt1951095,/title/tt1951095/,Child of God,2013,"['Crime', ' Drama', ' Thriller']",R,104,54.0,50.0
4487,tt3442990,/title/tt3442990/,Lila & Eve,2015,"['Crime', ' Drama', ' Thriller']",R,94,58.0,45.0
4488,tt1791681,/title/tt1791681/,Treehouse,2014,"['Horror', ' Mystery', ' Thriller']",TV-MA,100,38.0,
4489,tt3779300,/title/tt3779300/,War Pigs,2015,"['Action', ' Drama', ' War']",R,91,42.0,
4490,tt7290030,/title/tt7290030/,Shakespeare's Sh*tstorm,2020,['Comedy'],,94,67.0,
4491,tt2088950,/title/tt2088950/,This Is Your Death,2017,"['Drama', ' Thriller']",R,104,56.0,
4492,tt1368858,/title/tt1368858/,The Forger,2012,['Drama'],PG-13,94,53.0,
4493,tt2245151,/title/tt2245151/,Supremacy,2014,"['Drama', ' Thriller']",R,110,57.0,
4494,tt4126694,/title/tt4126694/,1 Night,2016,"['Drama', ' Romance']",TV-14,80,57.0,
4495,tt1726589,/title/tt1726589/,Life Happens,2011,['Comedy'],R,100,56.0,44.0
4496,tt8855960,/title/tt8855960/,Straight Up,2019,"['Comedy', ' Romance']",Not Rated,95,68.0,
4497,tt7015964,/title/tt7015964/,Hustle Down,2021,"['Action', ' Comedy', ' Drama']",,97,30.0,
4498,tt6089700,/title/tt6089700/,The Hatred,2017,"['Drama', ' Horror', ' Mystery']",R,90,36.0,
4499,tt1930546,/title/tt1930546/,Arthur Newman,2012,"['Comedy', ' Drama']",R,101,56.0,42.0
4500,t13820428,/title/tt13820428/,Witnesses,2021,"['Action', ' Adventure', ' Drama']",PG,110,40.0,
4501,tt4241904,/title/tt4241904/,The Way We Weren't,2019,['Comedy'],TV-MA,93,56.0,
4502,tt9032888,/title/tt9032888/,Good Sam,2019,['Comedy'],TV-PG,89,57.0,
4503,tt5841344,/title/tt5841344/,The Competition,2018,"['Comedy', ' Romance']",TV-14,103,44.0,
4504,tt4007248,/title/tt4007248/,Hurricane Bianca,2016,"['Comedy', ' Drama']",TV-MA,84,58.0,
4505,tt8174450,/title/tt8174450/,The Other Side of Heaven 2: Fire of Faith,2019,"['Adventure', ' Biography', ' Drama']",PG-13,117,53.0,
4506,tt7846056,/title/tt7846056/,Feast of the Seven Fishes,2019,['Comedy'],,99,67.0,
4507,tt5933560,/title/tt5933560/,Permanent,2017,['Comedy'],PG-13,93,56.0,41.0
4508,tt7177346,/title/tt7177346/,A Little Italian Vacation,2021,"['Comedy', ' Drama', ' Romance']",,78,36.0,
4509,t14418138,/title/tt14418138/,True to the Game 3,2021,"['Romance', ' Thriller']",R,98,43.0,
4510,tt2369317,/title/tt2369317/,Space Station 76,2014,"['Comedy', ' Drama', ' Sci-Fi']",R,93,49.0,49.0
